total.packets.a2b,resets.sent.a2b,resets.sent.b2a,dsack.pkts.sent.a2b,actual.data.bytes.b2a,rexmt.data.pkts.b2a,rexmt.data.bytes.a2b,rexmt.data.bytes.b2a,max.segm.size.b2a,min.segm.size.b2a,avg.win.adv.b2a,max.owin.b2a,min.non.zero.owin.b2a,avg.owin.a2b,avg.owin.b2a,wavg.owin.a2b,wavg.owin.b2a,initial.window.bytes.b2a,initial.window.pkts.b2a,data.xmit.time.a2b,idletime.max.a2b,idletime.max.b2a,throughput.a2b,rtt.min.a2b,rtt.max.a2b,rtt.avg.a2b,rtt.stdev.a2b,rtt.from.3whs.a2b,rtt.full.sz.smpls.a2b,rtt.full.sz.min.a2b,rtt.full.sz.max.a2b,rtt.min.last.a2b,rtt.avg.last.a2b,max.retrans.a2b,max.retr.time.a2b,fin.pkts.sent.a2b,rtt.samples.b2a,rtt.min.b2a,rtt.max.b2a,rtt.avg.b2a,rtt.stdev.b2a,rtt.from.3whs.b2a,rtt.full.sz.smpls.b2a,rtt.full.sz.min.b2a,rtt.full.sz.avg.b2a,post.loss.acks.b2a,rtt.min.last.b2a,rtt.max.last.b2a,rtt.avg.last.b2a,rtt.sdv.last.b2a,segs.cum.acked.b2a,triple.dupacks.b2a,max.retrans.b2a,min.retr.time.b2a,max.retr.time.b2a,avg.retr.time.b2a,sdv.retr.time.b2a,syn.pkts.sent.b2a,duplicate.acks.a2b,duplicate.acks.b2a,abs.uplinkdelay.75,abs.downlinkdeltadelay.25,abs.downlinkdeltadelay.50,abs.downlinkdeltadelay.avg,abs.downlinkdeltadelay.75,abs.downlinkdeltadelay.max,abs.uplinkdeltadelay.25,abs.uplinkdeltadelay.50,abs.uplinkdeltadelay.avg,abs.uplinkdeltadelay.75,abs.uplinkdeltadelay.max,abs.rtt.min,abs.rtt.max,abs.cwin.25,abs.cwin.50,abs.cwin.75,abs.cwin.max,abs.rwin.25,abs.rwin.50,abs.winratio.min,abs.winratio.25,abs.winratio.75,abs.winratio.max,abs.radiobuffer.min,abs.radiobuffer.25,abs.radiobuffer.50,abs.radiobuffer.75,abs.radiobuffer.max,abs.idletime.50,abs.idletime.avg,abs.idletime.75,abs.idletime.max,abs.segmentsizes.min,abs.segmentsizes.25,abs.segmentsizes.50,abs.segmentsizes.75,abs.segmentsizes.max,abs.packetlost.sum,abs.pushevents.sum,abs.instanttp.min,abs.instanttp.25,abs.instanttp.75,abs.instanttp.max,abs.burst.sum,abs.rtoevents.sum,abs.theoricalmaxtp.25,abs.theoricalmaxtp.50,abs.theoricalmaxtp.avg,abs.theoricalmaxtp.75,transfer.datarate
6614.0,43.0,0.0,60.0,20157088.0,61.0,0.0,141904.0,14480.0,25.0,325120.0,3263899.0,5.0,5.0,256446.0,21.0,334833.0,30408.0,11.0,0.0,375.6,375.5,146.0,36.6,212.5,140.8,0.0,70.7,1.0,59.8,70.7,0.0,0.0,0.0,0.0,4.0,1666.0,0.1,48.0,1.3,1.8,1.3,1.0,0.5,1.3,190.0,0.0,1.4,1.4,0.0,2154.0,15.0,1.0,0.0,799.8,313.44,2.22,5.0,2.0,501.0,407.0,5.0,19.0,108.936756250836,155.0,664.0,52.0,164.0,229.999866292285,399.0,853.0,27.0,989.0,945544.0,1006238.0,1498990.0,3226246.0,9797632.0,16006144.0,0.009349173553719,0.0459486924132287,0.19876190974767,0.329288342325982,0.0,20272.0,94120.0,512627.0,1734704.0,0.0,1.04613533030178,0.999999996565748,307.000000000698,0.0,2896.0,2896.0,2896.0,14480.0,604.0,5992.0,8e-05,17.02848,39.4104,107.49952,100.0,50.0,16.300691983088,29.310213953352,46.6470819735804,60.0443552121234,21874.738
10165.0,2.0,0.0,78.0,348022879.0,82.0,0.0,166900.0,65160.0,176.0,325120.0,4674341.0,5.0,5.0,372958.0,12.0,374691.0,15928.0,5.0,0.0,488.6,488.7,155.0,18.3,109.7,67.2,0.0,25.3,1.0,18.3,25.3,0.0,0.0,0.0,0.0,4.0,2134.0,0.0,47.0,0.6,1.6,0.8,1.0,0.2,0.8,13.0,0.0,0.0,0.0,0.0,4821.0,10.0,1.0,0.0,0.0,0.0,0.0,9.0,4.0,99.0,19.0,228.0,294.0,283.560967439368,323.0,1072.0,7.0,9.0,10.4910893742463,14.0,80.0,16.0,1087.0,14591832.0,15802824.0,16565096.0,17959880.0,41920512.0,41929728.0,0.198287711466165,0.353592729603569,0.395259407748492,2.90663664483261,0.0,13993657.25,14793004.0,15319155.0,36422488.0,0.0,0.495477386934946,0.999999996565748,289.999999993597,0.0,10136.0,20272.0,34752.0,65160.0,0.0,10834.0,8e-05,336.696,453.68128,1052.41736,0.0,5.0,346.006211763688,392.241269459903,417.421732018534,470.346520541502,380298.522
14897.0,21.0,0.0,0.0,737078039.0,0.0,0.0,0.0,65160.0,176.0,325120.0,8907951.0,5.0,5.0,543570.0,0.0,611992.0,37648.0,10.0,0.0,173.1,174.0,157.0,21.7,48.3,35.0,0.0,48.3,1.0,34.9,48.3,0.0,0.0,0.0,0.0,4.0,3135.0,0.0,44.3,0.4,1.3,0.7,1.0,0.4,0.7,0.0,0.0,0.0,0.0,0.0,5757.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,11.0,134.0,143.0,138.659403172154,152.0,196.0,7.0,8.0,8.8775008436581,9.0,42.0,19.0,217.0,16615072.0,17177886.0,17715948.0,18881131.0,41922560.0,41926656.0,0.225279146017164,0.397793502552329,0.422572810393619,0.450381155158464,0.0,14446345.0,15166920.0,15816205.0,17876112.0,0.0,0.354642753832792,0.999999996565748,24.0000000048894,1.0,17208.0,34752.0,55024.0,65160.0,0.0,12929.0,0.00024,769.58144,875.84952,1035.35728,0.0,0.0,799.984645794814,867.914666661103,849.205689277487,930.825986570934,803168.749
14940.0,14.0,0.0,4.0,730805598.0,4.0,0.0,1504.0,65160.0,10.0,325120.0,9296989.0,5.0,5.0,568942.0,0.0,504412.0,56472.0,10.0,0.0,165.0,164.8,160.0,12.7,23.3,18.1,0.0,13.1,1.0,12.7,13.1,0.0,0.0,0.0,0.0,3.0,3147.0,0.0,47.8,0.4,1.1,0.8,1.0,0.3,0.8,0.0,0.0,0.0,0.0,0.0,5792.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,12.0,123.0,144.0,138.947938218736,160.0,214.0,4.0,6.0,6.29682913920031,8.0,47.0,12.0,228.0,16145144.0,16440995.0,17262184.0,18855614.0,41922560.0,41927680.0,0.226868893628733,0.385108499842788,0.411713312064965,0.449684613335816,0.0,14210589.0,15126741.0,15951000.5,19019947.0,0.0,0.351554229621637,0.0,43.9999999944121,1.0,15928.0,34752.0,55024.0,65160.0,0.0,12743.0,0.00032,723.83744,920.46232,1244.36352,0.0,0.0,742.636837204985,837.107641373537,819.868726899089,933.818738248766,807738.541
13110.0,42.0,0.0,1.0,622403823.0,1.0,0.0,1448.0,65160.0,80.0,325120.0,8748775.0,5.0,5.0,510166.25,3.0,546820.0,30408.0,9.0,0.0,258.9,258.9,160.0,25.3,27.0,26.8,0.0,27.0,1.0,26.0,27.0,0.0,0.0,0.0,0.0,5.0,2786.0,0.0,44.6,0.4,1.5,1.2,1.0,0.6,1.2,0.0,0.0,0.0,0.0,0.0,4923.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,12.0,135.0,162.0,161.996679028062,184.0,341.0,4.0,6.0,6.14291249238944,8.0,36.0,14.0,354.0,16045848.0,16901842.0,17365665.0,18185850.0,41925632.0,41927680.0,0.179426052928556,0.383694189478167,0.414152960877781,0.433700924091553,0.0,14166350.0,15071960.0,15774924.0,19028456.0,0.0,0.402745488763313,0.999999996565748,79.0000000051805,1.0,14480.0,33304.0,53576.0,65160.0,0.0,11487.0,0.0004,634.48256,831.98304,1200.08576,0.0,0.0,646.151479066762,742.99359999609,736.061358183722,886.068727266974,688408.761
16122.0,8.0,0.0,0.0,782378983.0,0.0,0.0,0.0,65160.0,16.0,325120.0,7594357.0,5.0,5.0,488324.0,0.0,535786.0,81088.0,15.0,0.0,149.1,149.2,160.0,17.2,29.0,27.3,0.0,26.2,1.0,24.9,26.2,0.0,0.0,0.0,0.0,4.0,3396.0,0.0,44.5,0.4,1.2,0.7,1.0,0.4,0.7,0.0,0.0,0.0,0.0,0.0,5766.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,13.0,117.0,129.0,129.091025289875,142.0,279.0,12.0,14.0,14.7404820597097,16.0,36.0,13.0,300.0,16327118.0,17034904.0,17484767.0,18606004.0,41925632.0,41928704.0,0.174329542805025,0.389439968049314,0.417176777559344,0.443710031288156,0.0,14172143.5,14858946.5,15677086.0,19279626.0,0.0,0.333028988815591,0.0,64.9999999950523,1.0,17376.0,34752.0,55024.0,65160.0,0.0,13466.0,8e-05,808.4096,981.48538,1191.992,0.0,0.0,845.825045746106,933.769051088075,901.956781419973,1015.74729411018,866866.985
8906.0,17.0,0.0,0.0,283794079.0,0.0,0.0,0.0,49232.0,80.0,325120.0,2513733.0,5.0,5.0,272143.0,2.0,226216.0,26064.0,9.0,0.0,255.7,255.7,160.0,19.9,39.8,33.2,0.0,35.0,1.0,19.9,35.0,0.0,0.0,0.0,0.0,3.0,1813.0,0.0,44.3,0.4,1.1,0.8,1.0,0.5,0.8,0.0,0.0,0.0,0.0,0.0,3265.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,19.0,324.0,355.0,327.138268156425,382.0,495.0,7.0,10.0,10.6494413407821,14.0,36.0,20.0,514.0,14399744.0,15585308.0,16401056.0,17729730.0,41913344.0,41923584.0,0.206531483208955,0.360492744499841,0.394948713289191,0.504961868504802,0.0,14185038.0,14818050.5,15357040.0,17369330.0,0.0,0.598964752280082,1.00000000384171,28.0000000057044,1.0,13032.0,24616.0,33304.0,49232.0,0.0,9585.0,0.00016,287.95776,355.05664,469.3792,0.0,0.0,291.565104761211,320.45262028569,307.489397791183,353.661584904707,316244.954
19668.0,34.0,0.0,8.0,430454007.0,10.0,0.0,14480.0,65160.0,15.0,325120.0,14854470.0,5.0,5.0,554004.0,0.0,811131.0,36200.0,6.0,0.0,229.3,229.0,160.0,15.4,37.8,29.7,0.0,37.8,1.0,33.6,37.8,0.0,0.0,0.0,0.0,3.0,4698.0,0.0,21.8,0.3,0.5,0.8,1.0,0.4,0.8,59.0,0.0,0.0,0.0,0.0,8975.0,18.0,1.0,0.0,10.6,1.04,1.26,5.0,0.0,300.0,17.0,35.0,45.0,67.9001920068269,58.0,432.0,10.0,12.0,13.1887711563078,15.0,70.0,6.0,446.0,4380544.0,4543582.0,7134767.0,14144218.0,41925632.0,41936896.0,0.080228016875641,0.104735529305745,0.197528746971588,0.34254322216608,0.0,2679830.5,3211327.0,3929773.0,11148280.0,0.0,0.258756178217184,0.0,197.999999996682,1.0,4344.0,10136.0,21720.0,65160.0,68.0,23583.0,0.00016,498.73472,627.7536,1168.08384,23.0,0.0,524.855652166306,625.774690897713,748.658606203879,773.375659558013,474745.379
15831.0,247.0,0.0,2.0,478830055.0,16.0,0.0,23168.0,65160.0,48.0,325120.0,16941021.0,5.0,5.0,823423.0,0.0,922464.0,52128.0,9.0,0.0,277.0,276.3,155.0,11.5,26.1,20.9,0.0,15.7,1.0,11.5,15.7,0.0,0.0,0.0,0.0,2.0,3147.0,0.0,48.1,0.4,1.2,0.5,1.0,0.2,0.5,15.0,0.0,0.2,0.2,0.0,7740.0,14.0,1.0,26.9,353.0,190.54,64.84,5.0,0.0,365.0,16.0,72.0,144.0,142.528238496215,202.0,441.0,17.0,19.0,19.7465339797567,22.0,44.0,1.0,454.0,9286455.0,11453992.0,14323359.0,17082128.0,41923584.0,41928704.0,0.0954220219196483,0.222096752870669,0.354713023250489,0.413788779896364,0.0,4589539.25,7999993.0,11276614.0,18920818.0,0.0,0.315017224514066,0.0,167.000000001281,1.0,8688.0,15928.0,27512.0,586440.0,6.0,17948.0,8e-05,343.5584,803.70144,1664.61616,5.0,12.0,399.472222219448,573.681454542557,931.80350177258,975.090210513486,528703.029
12835.0,2.0,0.0,0.0,616258768.0,0.0,0.0,0.0,65160.0,43.0,325120.0,10069125.0,5.0,5.0,573445.0,0.0,626408.0,57920.0,9.0,0.0,184.1,183.8,160.0,12.9,24.5,19.3,0.0,14.5,1.0,12.9,14.5,0.0,0.0,0.0,0.0,5.0,2693.0,0.0,48.6,0.4,1.8,0.7,1.0,0.3,0.7,0.0,0.0,0.0,0.0,0.0,5075.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,11.0,146.0,164.0,166.7975672358,193.0,290.0,5.0,6.0,6.83562102443924,8.0,37.0,13.0,305.0,15708900.0,16492496.0,17212312.0,18240294.0,41924608.0,41929728.0,0.135683054325169,0.374757862873681,0.411000731145899,0.435063065954498,0.0,14516712.0,15341830.5,16145208.0,19448169.0,0.0,0.405167122370731,0.999999996565748,26.9999999945867,1.0,15544.0,33304.0,53576.0,65160.0,0.0,11158.0,0.00024,595.691,818.96448,1120.72032,0.0,0.0,593.175728808532,729.111833325738,700.304267663028,817.63428889234,685424.534
14005.0,184.0,0.0,38.0,454660831.0,39.0,0.0,415576.0,65160.0,128.0,325120.0,16998741.0,5.0,5.0,783508.0,5.0,907908.0,23168.0,8.0,0.0,435.5,434.9,160.0,12.1,50.2,31.2,0.0,15.4,1.0,12.1,15.4,0.0,0.0,0.0,0.0,1.0,2898.0,0.0,46.1,0.4,1.6,0.8,1.0,0.4,0.8,12.0,0.0,0.0,0.0,0.0,7014.0,12.0,1.0,0.0,18.9,3.78,0.0,5.0,3.0,212.0,14.0,130.0,163.0,178.242550541343,214.0,831.0,4.0,6.0,6.6411804158283,9.0,23.0,12.0,845.0,11763828.0,13946112.0,16629840.0,18235440.0,41909248.0,41929728.0,0.224192248516375,0.289090178855035,0.396592789201202,0.434926044083527,0.0,7544186.0,10617800.0,13500718.0,36502800.0,0.0,0.350356920423606,0.0,197.999999996682,0.0,10136.0,15928.0,28960.0,593680.0,37.0,15979.0,8e-05,479.20832,678.78016,1496.75792,19.0,1.0,460.270933317991,586.073656385083,797.25710223712,700.867400962798,499061.951
20369.0,19.0,0.0,3.0,209259698.0,3.0,0.0,1128.0,44888.0,41.0,325120.0,12762410.0,5.0,5.0,724746.0,8.0,640075.0,41992.0,8.0,0.0,74.6,73.3,160.0,22.6,68.4,45.5,0.0,23.2,1.0,22.6,23.2,0.0,0.0,0.0,0.0,5.0,3136.0,0.0,42.5,0.6,1.0,0.7,1.0,0.4,0.7,1819.0,0.0,0.0,0.0,0.0,16258.0,19.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2570.0,23.0,26.0,45.0,51.2311515909159,76.0,151.0,7.0,11.0,12.474060183945,17.0,50.0,14.0,176.0,1808486.0,3045159.0,5117227.0,12589889.0,31431680.0,31450112.0,0.048810129415595,0.0584961700588494,0.198815494431096,0.560509647366278,0.0,942436.0,1477826.0,2333166.0,6220548.0,0.0,0.217019883319367,0.0,52.9999999998836,1.0,4344.0,5792.0,8688.0,44888.0,2662.0,25917.0,8e-05,202.12296,289.84904,485.60664,89.0,0.0,247.249866662546,329.074782601542,421.680518803973,504.978181813081,235116.039
9872.0,33.0,0.0,0.0,355463471.0,0.0,0.0,0.0,65160.0,16.0,325120.0,5448709.0,5.0,5.0,374092.0,4.0,282693.0,23168.0,6.0,0.0,237.4,237.5,157.0,24.4,53.2,50.0,0.0,46.9,1.0,40.6,46.9,0.0,0.0,0.0,0.0,5.0,2010.0,0.0,43.0,0.5,1.5,1.3,1.0,0.4,1.3,0.0,0.0,0.0,0.0,0.0,4788.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,256.0,283.0,267.155231967491,307.0,379.0,3.0,3.0,4.25878767355232,5.0,26.0,24.0,399.0,14842504.0,15478428.0,16401433.0,17591630.0,41916416.0,41925632.0,0.183536607016049,0.358796494163044,0.393155141289082,0.483333280928584,0.0,14343048.0,14828680.0,15366136.0,17346384.0,0.0,0.500135464643606,0.999999996565748,48.0000000025029,1.0,10136.0,18824.0,39096.0,65160.0,0.0,11357.0,8e-05,358.97024,440.0416,594.27544,0.0,0.0,357.221556885158,401.245848941386,392.068762972796,449.882086954892,387521.974
9823.0,13.0,0.0,0.0,348510215.0,0.0,0.0,0.0,65160.0,137.0,325120.0,4811991.0,5.0,5.0,351750.0,0.0,283975.0,49232.0,7.0,0.0,162.9,163.0,160.0,14.4,29.3,26.5,0.0,29.3,1.0,24.0,29.3,0.0,0.0,0.0,0.0,4.0,2025.0,0.0,26.3,0.4,0.7,0.9,1.0,0.3,0.9,0.0,0.0,0.0,0.0,0.0,4550.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,15.0,270.0,296.0,280.30918409752,323.0,389.0,3.0,4.0,5.42498961074941,7.0,23.0,24.0,411.0,15017000.0,15685432.0,16471472.0,18442747.0,41921536.0,41925632.0,0.225098635840325,0.361022679395745,0.393143240932959,0.439891925779437,0.0,14193728.0,14695333.0,15261989.5,17173464.0,0.0,0.507584678256844,0.999999996565748,12.9999999990105,1.0,11584.0,20272.0,39096.0,65160.0,0.0,10995.0,8e-05,351.93408,432.5312,532.34304,0.0,0.0,355.901372432974,393.836594751038,382.894589472641,434.609226665218,383640.081
11518.0,5.0,0.0,0.0,512069748.0,0.0,0.0,0.0,65160.0,47.0,325120.0,7569943.0,5.0,5.0,465056.0,0.0,474681.0,37648.0,7.0,0.0,343.8,344.2,160.0,12.2,31.8,22.7,0.0,13.7,1.0,12.2,13.7,0.0,0.0,0.0,0.0,4.0,2374.0,0.0,45.9,0.4,1.7,0.8,1.0,0.3,0.8,0.0,0.0,0.0,0.0,0.0,4368.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,13.0,153.0,181.0,196.361090130916,218.0,433.0,4.0,6.0,6.35636958710977,8.0,43.0,12.0,455.0,15502328.0,16815560.0,17392359.0,18770548.0,41918464.0,41926656.0,0.198625223906781,0.380115381913906,0.415828311597919,0.447590303297602,0.0,14059428.75,14903682.0,15642636.5,17877700.0,0.0,0.457732737458123,0.999999996565748,38.9999999970314,1.0,14480.0,28960.0,49232.0,65160.0,0.0,10239.0,0.00016,464.63424,731.912,1029.42544,0.0,0.0,461.424585360227,637.940148145195,613.296719401391,766.398593402382,568491.199
18677.0,66.0,0.0,70.0,247391464.0,75.0,0.0,452888.0,36200.0,344.0,325120.0,9072189.0,5.0,5.0,531434.0,5.0,507436.0,13032.0,5.0,0.0,543.6,543.6,155.0,33.3,46.8,41.5,0.0,46.8,1.0,45.4,46.8,0.0,0.0,0.0,0.0,5.0,3460.0,0.0,42.8,0.5,1.0,1.2,1.0,0.8,1.2,75.0,0.0,0.0,0.0,0.0,10295.0,30.0,2.0,0.0,232.2,75.72,26.52,8.0,7.0,1338.0,14.0,32.0,42.0,64.7253076395655,59.0,348.0,3.0,5.0,11.0877268954567,9.0,508.0,15.0,638.0,2742657.0,3315644.0,3475653.0,10226240.0,31446016.0,31450112.0,0.0645773378732619,0.088054482463531,0.11170866582704,0.566875638368181,0.0,1540672.0,2086568.0,2620920.5,6230711.0,0.0,0.266762901479604,0.0,535.000000003492,0.0,4344.0,7240.0,13032.0,36200.0,1165.0,23635.0,0.00016,243.12776,405.42968,581.36504,129.0,37.0,313.695999996309,423.553119991529,448.030720801958,531.473919989371,277231.802
17439.0,135.0,0.0,51.0,146147991.0,110.0,0.0,211408.0,24616.0,48.0,325120.0,3693107.5,5.0,5.0,167901.0,6.0,281906.25,14480.0,5.0,0.0,194.3,195.0,155.0,30.5,64.3,58.0,0.0,51.9,1.0,40.7,51.9,0.0,0.0,0.0,0.0,4.0,3440.0,0.0,22.6,0.9,2.0,1.0,1.0,0.3,1.0,203.0,0.0,0.0,0.0,0.0,14366.0,21.0,2.0,0.1,254.7,224.8,36.28,5.0,5.0,328.0,12.0,35.0,41.0,53.473045866161,47.0,475.0,3.0,4.0,6.02039949001275,6.0,276.0,16.0,659.0,1264104.0,1479493.0,1663233.0,4120122.0,27756544.0,27756544.0,0.0402298950240474,0.0461108355201262,0.0607905022136137,0.306499929352824,0.0,860112.0,1033872.0,1220664.0,2511394.0,0.0,0.240748005753936,0.0,151.000000005297,0.0,2896.0,4344.0,5792.0,24616.0,140.0,28472.0,8e-05,159.42064,200.05568,266.6804,65.0,95.0,172.810491800446,199.871555551854,210.004382054182,229.850947364389,158366.641
8066.0,21.0,0.0,0.0,103980967.0,0.0,0.0,0.0,37648.0,64.0,325120.0,2527924.0,5.0,5.0,176830.0,6.0,137453.0,17376.0,6.0,0.0,306.5,306.2,155.0,22.2,65.7,44.0,0.0,24.3,1.0,22.2,24.3,0.0,0.0,0.0,0.0,4.0,1992.0,0.1,45.7,1.0,2.4,0.8,1.0,0.5,0.8,2.0,0.0,0.0,0.0,0.0,2796.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,27.0,415.0,508.0,485.621540199586,606.0,787.0,5.0,8.0,10.8252683110525,14.0,173.0,23.0,951.0,5329799.0,9399853.0,9934304.0,10775096.0,22297600.0,31379456.0,0.160458820396267,0.224389005338555,0.293851876949354,0.336722520828617,0.0,7360378.0,8773077.5,9069428.0,10324361.0,0.0,0.696827040768788,0.0,234.999999993306,1.0,2896.0,4344.0,15928.0,37648.0,2.0,9478.0,0.00032,93.36704,144.25024,217.36768,2.0,0.0,81.9921568626214,111.076549482849,109.569258735614,145.665690565763,111245.731
9551.0,24.0,0.0,1.0,346009631.0,1.0,0.0,376.0,65160.0,16.0,325120.0,3722291.0,5.0,5.0,335828.0,3.0,290763.0,47784.0,11.0,0.0,222.3,222.6,160.0,15.8,61.7,40.2,0.0,19.5,1.0,18.1,19.5,0.0,0.0,0.0,0.0,4.0,1986.0,0.0,46.4,0.5,1.8,0.6,1.0,0.3,0.6,0.0,0.0,0.0,0.0,0.0,4378.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,16.0,224.0,285.0,277.693189964158,354.0,436.0,3.0,5.0,5.93168458781362,8.0,24.0,18.0,452.0,14869752.0,15559841.0,16471154.0,18457395.0,41916416.0,41925632.0,0.206227666694882,0.360073188640305,0.394645950299494,1.09286288162828,0.0,14142040.5,14759586.0,15280826.0,17690793.0,0.0,0.522761488278821,0.999999996565748,24.9999999941792,1.0,10136.0,21720.0,39096.0,65160.0,0.0,10560.0,0.00024,329.50272,475.80528,644.29952,0.0,0.0,325.31812244815,381.856786515781,402.075942576963,493.57602730207,384520.904
7510.0,8.0,0.0,0.0,190204300.0,0.0,0.0,0.0,33304.0,87.0,325120.0,2240085.0,5.0,5.0,261229.0,9.0,222055.0,15928.0,5.0,0.0,452.3,452.2,155.0,18.1,82.7,51.7,0.0,20.7,1.0,18.1,20.7,0.0,0.0,0.0,0.0,4.0,1533.0,0.0,46.3,0.6,1.6,0.6,1.0,0.3,0.6,0.0,0.0,0.0,0.0,0.0,3995.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,20.0,497.0,528.0,477.374956642386,561.0,696.0,4.0,6.0,7.14325355532432,10.0,30.0,18.0,723.0,11054988.0,12852832.0,14871616.0,17210419.0,33532928.0,33549312.0,0.185842430207588,0.333025510503932,0.360337228294053,0.410498737383374,0.0,14013373.0,14449720.0,14726950.0,16272066.0,0.0,0.641401439597662,0.999999996565748,34.9999999962165,1.0,10136.0,18824.0,24616.0,33304.0,0.0,9749.0,0.00016,197.28192,228.92124,295.21856,0.0,0.0,167.561126353488,200.741115645917,189.14664418826,221.341733710421,208485.933
17104.0,140.0,0.0,0.0,138540089.0,0.0,0.0,0.0,20272.0,23.0,325120.0,8046701.0,5.0,5.0,465792.0,6.0,518827.0,56472.0,19.0,0.0,78.6,78.8,155.0,26.3,71.1,53.4,0.0,56.2,1.0,30.4,56.2,0.0,0.0,0.0,0.0,2.0,3137.0,0.1,5.4,0.6,0.4,0.7,1.0,0.4,0.7,71.0,0.0,0.0,0.0,0.0,14217.0,41.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1591.0,21.0,33.0,46.0,79.5429736618522,115.0,324.0,5.0,8.0,10.074528462192,13.0,46.0,21.0,361.0,1434216.0,1660623.0,2595456.0,9489226.0,30850048.0,31450112.0,0.0418026615660101,0.0464525170926258,0.0866497055536451,0.544282939056098,0.0,922376.0,1139576.0,1840264.0,5207588.0,0.0,0.251291462751503,0.0,36.0000000000582,1.0,2896.0,2896.0,5792.0,20272.0,492.0,26445.0,8e-05,116.21328,211.17632,278.26296,140.0,0.0,131.415493670054,195.978491800066,214.740563130774,254.971733327667,148062.942
10249.0,121.0,0.0,3.0,135492550.0,3.0,0.0,2200.0,49232.0,136.0,325120.0,12396365.0,5.0,5.0,943677.0,11.0,1534364.0,30408.0,10.0,0.0,600.2,600.3,155.0,19.9,127.1,75.0,0.0,23.6,1.0,22.0,23.6,0.0,0.0,0.0,0.0,4.0,2069.0,0.0,48.1,0.6,1.5,0.6,1.0,0.2,0.6,9.0,0.0,0.1,0.1,0.0,8821.0,7.0,1.0,0.0,11.1,2.22,0.0,5.0,2.0,573.0,22.0,316.0,435.0,541.763350166541,751.0,1197.0,4.0,6.0,7.89056624046417,9.0,193.0,22.0,1232.0,10018493.0,12047300.0,13557320.0,15509912.0,31817728.0,41681920.0,0.173429549134285,0.283425880932974,0.345115130286119,2.85625491352201,0.0,8441424.0,10747832.0,11696099.0,15285472.0,0.0,0.398699833449852,0.0,101.999999998952,1.0,4344.0,5792.0,10136.0,49232.0,8.0,17162.0,0.00032,104.758,268.05824,383.40864,8.0,1.0,102.067354359831,154.705274796496,193.983947588292,290.725348441103,143158.197
10293.0,63.0,0.0,15.0,69827919.0,15.0,0.0,18504.0,37648.0,176.0,325120.0,10827132.0,5.0,5.0,1345080.0,8.0,1433541.0,28960.0,5.0,0.0,383.2,382.8,155.0,21.4,70.3,47.7,0.0,25.3,1.0,21.4,25.3,0.0,0.0,0.0,0.0,3.0,1973.0,0.1,45.2,1.8,2.0,0.8,1.0,0.2,0.8,39.0,0.0,0.0,0.0,0.0,6094.0,17.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,694.0,23.0,243.0,502.0,631.595537233346,781.0,1842.0,6.0,9.0,15.1132050778694,14.0,227.0,21.0,1991.0,4016616.0,8049566.0,9757466.0,13508674.0,27082752.0,33489920.0,0.0470594586263307,0.180274071786333,0.344658659504027,0.634490802900107,0.0,1941768.0,5201704.5,8084933.75,12578041.0,0.0,0.485701197565517,0.0,348.000000005413,1.0,2896.0,2896.0,5792.0,254848.0,1608.0,13617.0,8e-05,71.12576,109.35296,243.4784,54.0,13.0,59.7882516732801,104.3622752284,182.563207287149,157.748993629569,74064.657
9687.0,94.0,0.0,0.0,128155386.0,0.0,0.0,0.0,14480.0,16.0,325120.0,4213685.0,5.0,5.0,213949.0,0.0,214405.0,14480.0,5.0,0.0,64.0,63.2,160.0,26.6,30.3,28.7,0.0,27.3,1.0,26.6,27.3,0.0,0.0,0.0,0.0,5.0,1851.0,0.1,13.5,0.7,0.8,0.8,1.0,0.5,0.8,395.0,0.0,0.0,0.0,0.0,23657.0,10.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,105.0,20.0,43.0,53.0,57.1050071880831,66.0,160.0,5.0,7.0,8.45318569724406,11.0,28.0,19.0,181.0,1274240.0,1442208.0,2156072.0,4412056.0,18383872.0,18385920.0,0.0611145920356447,0.0696407868900401,0.117759772588012,0.281905812450929,0.0,773232.0,981744.0,1327816.0,2218336.0,0.0,0.223449161874474,0.0,40.0000000008731,1.0,2896.0,4344.0,4344.0,14480.0,474.0,30390.0,0.0004,127.53984,167.15712,246.16,54.0,0.0,145.342999997729,170.091733330498,184.11476317832,202.929349395145,140390.111
